Date,High,Low,Open,Close,Volume,Adj Close,200ma,100ma,50ma,15ma,10ma,5ma
2018-03-23,242.5,232.5200042724609,242.3999938964844,232.97000122070312,18390500.0,232.46612548828125,194.3582433319092,220.40528076171876,237.4484393310547,243.8813934326172,245.46695556640626,242.2668914794922
2018-03-26,244.52999877929688,235.8999938964844,238.0,244.47999572753903,15285600.0,243.95123291015625,194.78177932739257,220.81347625732423,237.85833404541015,244.46878662109376,244.94009704589843,242.9613830566406
2018-03-27,250.0,219.8500061035156,247.75,225.5200042724609,35225000.0,225.0322570800781,195.16219551086425,221.00288528442383,237.91178833007814,243.36185201009116,242.72589721679688,238.1597900390625
2018-03-28,229.38999938964844,217.0,224.1300048828125,221.3500061035156,23647600.0,220.8712615966797,195.51996475219727,221.14679794311525,237.93926300048827,241.9988057454427,239.9928192138672,232.72956237792968
2018-03-29,235.5,220.6999969482422,224.1100006103516,231.58999633789062,22915700.0,231.089111328125,195.92170448303222,221.40544525146484,238.07915100097657,241.36085510253906,238.2216583251953,230.68199768066407
2018-04-02,234.6499938964844,217.5,228.7400054931641,221.0500030517578,23052300.0,220.5718994140625,196.26926498413087,221.53151596069335,238.01427947998047,239.74568786621094,235.28502197265624,228.30315246582032
2018-04-03,230.3500061035156,221.3500061035156,227.8000030517578,225.3500061035156,16685800.0,224.8626251220703,196.635043258667,221.6911264038086,237.92213775634767,238.121875,233.72340698242186,224.4854309082031
2018-04-04,226.66000366210938,214.0,215.00999450683597,226.2400054931641,19729200.0,225.75070190429688,197.00899559020996,221.8357012939453,237.77635681152344,236.69363810221355,231.3944549560547,224.62911987304688
2018-04-05,229.1300048828125,218.4900054931641,228.6000061035156,221.3800048828125,17531000.0,220.9011993408203,197.3303244781494,221.96038131713868,237.4294760131836,234.8735819498698,228.68233489990234,224.635107421875
2018-04-06,221.6000061035156,213.07000732421875,217.22999572753903,214.25,16574700.0,213.7866058349609,197.6172255706787,222.05218200683595,237.0023306274414,232.5393076578776,225.9283020019531,221.1746063232422
2018-04-09,221.97000122070312,214.6000061035156,216.8000030517578,215.41000366210938,12488100.0,214.94412231445312,197.89806587219238,222.04773376464843,236.58736602783202,230.20636494954428,224.1761016845703,220.0490509033203
2018-04-10,229.0,222.41000366210938,224.72000122070312,227.91000366210938,19041900.0,227.4170837402344,198.24674697875977,222.20299331665038,236.28264923095702,229.33558553059896,222.52268676757814,220.55994262695313
2018-04-11,228.97999572753903,224.9199981689453,227.30999755859372,226.2400054931641,11506100.0,225.75070190429688,198.60969734191895,222.32614288330078,235.87440063476564,227.78295084635417,222.59453125,220.55994262695313
2018-04-12,235.32000732421875,228.2100067138672,230.0,234.6000061035156,14848000.0,234.0926055908203,199.02272079467772,222.5745654296875,235.71536041259765,226.85429789225262,223.91666564941406,223.19822387695314
2018-04-13,237.50999450683597,229.5500030517578,237.1699981689453,231.5,12575900.0,230.9993133544922,199.44800651550293,222.77581176757812,235.4330255126953,226.16578979492186,223.90768585205078,226.64076538085936
2018-04-16,232.83999633789062,227.67999267578125,231.7700042724609,231.4900054931641,8769800.0,230.9893341064453,199.8475048828125,222.97944961547853,235.2561962890625,226.0673370361328,224.94942932128907,229.8498077392578
2018-04-17,238.3999938964844,231.3500061035156,233.6000061035156,237.5399932861328,11180600.0,237.0262451171875,200.30242752075196,223.21635116577147,235.33931640625,225.60567118326824,226.1657913208008,231.77164001464843
2018-04-18,239.25,232.7700042724609,235.5,236.3699951171875,9784100.0,235.85877990722656,200.76206665039064,223.4219464111328,235.7943844604492,226.3274393717448,227.17659912109374,233.7932556152344
2018-04-19,233.1000061035156,226.8000030517578,231.75,229.0399932861328,11799900.0,228.54461669921875,201.21117118835448,223.56407318115234,235.86623046875,226.83899637858073,227.9409408569336,232.68365783691405
2018-04-20,232.1000061035156,227.4499969482422,228.69000244140625,228.7100067138672,9655000.0,228.2153625488281,201.64011039733887,223.68266387939454,235.8672705078125,226.6474131266276,229.38381652832032,232.12686767578126
2018-04-23,231.5,222.8300018310547,229.42999267578125,223.8800048828125,10687700.0,223.3957977294922,202.04281105041503,223.78118041992187,235.99689178466798,226.8356730143229,230.2289840698242,230.60816040039063
2018-04-24,228.8000030517578,218.55999755859372,224.9199981689453,221.1999969482422,10364900.0,220.7215881347656,202.41581214904784,223.88715927124022,235.78263916015624,226.55960388183593,229.55943450927734,227.34722900390625
2018-04-25,221.5800018310547,210.3000030517578,220.0,216.66000366210938,14712300.0,216.19140625,202.73161338806153,224.09033874511718,235.55855743408202,225.9223175048828,228.60350494384767,223.41375427246095
2018-04-26,225.5500030517578,220.52999877929688,223.1999969482422,225.22000122070312,9395600.0,224.7328948974609,203.0792694091797,224.3361524963379,235.41356109619142,226.17776387532552,227.66753387451172,222.6514099121094
2018-04-27,230.3000030517578,224.6199951171875,229.5,226.3300018310547,10021200.0,225.8404998779297,203.3994578552246,224.62325805664062,235.11540618896484,226.98135681152343,227.15165252685546,222.1764373779297
2018-04-30,229.0,224.1199951171875,226.9900054931641,224.8999938964844,8196100.0,224.41357421875,203.72187057495117,225.00598770141602,234.6873959350586,227.61265360514324,226.49407653808595,222.37999267578124
2018-05-01,227.25,222.1999969482422,224.57000732421875,227.13999938964844,6344700.0,226.64874267578125,204.03395324707031,225.40029891967774,234.35714080810547,227.56143086751302,225.45632629394532,223.56542358398437
2018-05-02,228.8000030517578,225.25,227.0,226.30999755859372,6706200.0,225.82054138183597,204.3453796386719,225.77117065429687,233.90581298828124,227.5660868326823,224.45250244140624,225.49125061035156
2018-05-03,234.0500030517578,225.7700042724609,227.6000061035156,232.9900054931641,11078600.0,232.4860992431641,204.68162101745605,226.18147384643555,233.73877532958986,227.4589864095052,224.84665069580078,227.0418914794922
2018-05-04,239.19000244140625,231.1300048828125,231.8300018310547,239.05999755859372,10016500.0,238.5429534912109,205.05242782592774,226.65733154296876,233.6771090698242,227.96189575195314,225.87940979003906,229.58238220214844
2018-05-07,250.9900054931641,242.88999938964844,243.2899932861328,248.67999267578125,17190400.0,248.14215087890625,205.459282913208,227.19756942749024,233.73199005126952,229.10541687011718,228.35404510498046,234.32809753417968
2018-05-08,250.50999450683597,246.7100067138672,248.69000244140625,250.3999938964844,12665400.0,249.8584289550781,205.87173248291015,227.79306411743164,233.80822479248047,229.96089579264324,231.26772918701172,238.97003479003905
2018-05-09,255.8699951171875,250.1100006103516,251.2100067138672,255.77999877929688,14919000.0,255.22679138183597,206.32073150634767,228.4887126159668,234.00220428466798,231.2520965576172,235.1712677001953,244.85128479003907
2018-05-10,260.5,257.20001220703125,257.92001342773443,260.1300048828125,24852000.0,259.56741333007807,206.79541610717774,229.22487518310547,234.36402069091798,233.32028299967448,238.65471954345702,250.26754760742188
2018-05-11,259.79000854492193,250.5399932861328,252.77999877929688,254.52999877929688,30361400.0,253.9794921875,207.23265289306642,229.85440032958985,234.80945495605468,235.03789164225262,241.46861877441407,253.3548553466797
2018-05-14,258.489990234375,254.3999938964844,256.07000732421875,255.3600006103516,13078500.0,254.8077087402344,207.7015104675293,230.42898406982422,235.18504089355469,237.13201904296875,244.5080322265625,254.6879669189453
2018-05-15,252.8999938964844,241.5,252.7899932861328,245.55999755859372,24088200.0,245.0289001464844,208.10828170776367,230.92362991333007,235.38281219482423,238.75250651041668,246.3460479736328,253.72206115722656
2018-05-16,248.5200042724609,242.50999450683597,244.0,246.00999450683597,13845700.0,245.47792053222656,208.52665725708007,231.4158851623535,235.45964508056642,240.70494079589844,248.31178588867186,251.77228698730468
2018-05-17,251.5,245.42999267578125,246.0800018310547,247.7100067138672,12994600.0,247.17425537109372,208.94365737915038,231.934178314209,235.57679107666016,242.20103149414064,249.78060150146484,249.2936553955078
2018-05-18,252.3699951171875,245.7400054931641,249.80999755859372,245.94000244140625,12092900.0,245.4080810546875,209.35232452392577,232.44099258422852,235.6717852783203,243.5055369059245,250.4671142578125,247.57937316894532
2018-05-21,250.02999877929688,240.4900054931641,249.8800048828125,244.2400054931641,16015600.0,243.71176147460938,209.74210556030275,232.9092041015625,235.6500323486328,244.79208272298177,250.02407531738282,245.3601837158203
2018-05-22,245.8000030517578,240.25,244.77999877929688,242.6999969482422,12956600.0,242.17507934570312,210.12056900024413,233.3647412109375,235.50913757324219,245.8271718343099,249.2557403564453,244.78941955566407
2018-05-23,247.58999633789062,240.25,240.27999877929688,247.5399932861328,11033700.0,247.1573638916016,210.49835563659667,233.86780746459962,235.50879974365233,247.24962666829427,248.44879760742188,245.12530822753905
2018-05-24,249.3999938964844,245.2400054931641,247.38999938964844,247.69000244140625,10934300.0,247.30714416503903,210.88709655761718,234.41126312255858,235.4909017944336,248.2376963297526,247.22277069091797,245.15188598632812
2018-05-25,249.94000244140625,246.75999450683597,248.1999969482422,249.27999877929688,7302800.0,248.89468383789062,211.2747646331787,234.91225692749023,235.49278106689454,248.9278116861979,246.71428985595702,245.84920654296874
2018-05-29,251.33999633789062,246.6999969482422,248.5500030517578,248.58999633789062,8817100.0,248.2057342529297,211.69567756652833,235.27552627563477,235.45813049316405,248.9320505777995,246.05409240722656,246.7480010986328
2018-05-30,253.33999633789062,248.9499969482422,249.9499969482422,252.9900054931641,9774900.0,252.5989532470703,212.182265625,235.67155914306642,235.70053405761718,249.11475219726563,246.81109771728515,248.83277587890626
2018-05-31,255.1999969482422,251.2700042724609,251.6999969482422,252.19000244140625,12346700.0,251.8002014160156,212.60293060302735,236.04155471801758,235.75573364257812,248.88631286621094,247.44332580566407,249.76134338378907
2018-06-01,257.8699951171875,253.6499938964844,254.0,257.6199951171875,10549200.0,257.2218017578125,213.05777267456054,236.39995010375978,235.9397216796875,248.72993876139324,248.44808044433594,251.74427490234376
2018-06-04,265.739990234375,257.70001220703125,259.0,264.85000610351557,16050600.0,264.44061279296875,213.5578190612793,236.83113189697266,236.40199523925781,249.4273468017578,250.35133361816406,254.85346069335938
2018-06-05,266.58999633789057,263.17001342773443,264.98001098632807,265.07000732421875,9792800.0,264.6602783203125,214.07728370666504,237.24715881347657,237.04587829589843,250.084184773763,252.44618530273436,258.1443695068359
2018-06-06,265.27999877929693,260.76998901367193,261.42999267578125,265.14999389648443,9283900.0,264.74014282226557,214.59699829101564,237.65999526977538,237.4616564941406,251.3982676188151,254.70269165039062,260.572607421875
2018-06-07,265.48001098632807,259.25,265.0,262.89999389648443,9236200.0,262.49362182617193,215.117179107666,238.06133605957032,238.2108837890625,252.53264770507812,256.23631744384767,262.71129150390624
2018-06-08,264.0,259.20001220703125,259.95999145507807,262.27999877929693,9011400.0,261.87457275390625,215.6166261291504,238.48510650634765,239.03095001220703,253.5126688639323,257.69306030273435,263.641845703125
2018-06-11,263.45001220703125,260.10000610351557,261.76998901367193,260.6199951171875,6634300.0,260.2171630859375,216.09159255981444,238.84633102416993,239.6135110473633,254.49994099934895,258.82530822753904,262.7971557617187
2018-06-12,263.07000732421875,259.66000366210943,261.69000244140625,262.57998657226557,7979000.0,262.17410278320307,216.5793832397461,239.22991729736327,240.4455551147461,255.73076375325522,260.2221450805664,262.2999206542969
2018-06-13,265.67001342773443,262.02999877929693,262.6400146484375,262.39999389648443,8455200.0,261.994384765625,217.07315132141113,239.55516403198243,241.1881903076172,257.05205078125,261.16168823242185,261.7507690429687
2018-06-14,269.20001220703125,263.6199951171875,264.22000122070307,266.91000366210943,10750400.0,266.4974365234375,217.58365486145019,239.88974090576173,242.003125,258.3413889567057,262.63141174316405,262.55153198242186
2018-06-15,267.48001098632807,263.35000610351557,264.60000610351557,265.260009765625,10806500.0,264.85000610351557,218.0872664642334,240.15578857421875,242.88210113525392,259.5109130859375,263.39423217773435,263.14661865234376
2018-06-18,265.79998779296875,262.3800048828125,263.48001098632807,265.08999633789057,8906700.0,264.68023681640625,218.58514625549316,240.45115219116212,243.8999737548828,260.5632832845052,263.41819458007814,264.0392333984375
2018-06-19,263.6400146484375,255.0200042724609,260.92001342773443,260.17001342773443,14873300.0,259.76785278320307,219.03972953796386,240.69190719604492,244.7964483642578,261.33409118652344,262.9289520263672,263.5579833984375
2018-06-20,264.45001220703125,260.27999877929693,261.82998657226557,262.3099975585937,9244500.0,261.904541015625,219.4999137878418,240.88442337036133,245.48619750976562,261.9544637044271,262.6453918457031,263.5400146484375
2018-06-21,264.33999633789057,256.79998779296875,263.60000610351557,257.1099853515625,8987900.0,256.71258544921875,219.95680923461913,240.98991790771484,246.10543518066407,262.2819559733073,262.0672882080078,261.5830444335937
2018-06-22,258.489990234375,250.3300018310547,257.95001220703125,250.9499969482422,10854000.0,250.5621032714844,220.38345069885253,241.0750927734375,246.43482513427733,261.8379760742188,260.9360412597656,258.7254638671875
2018-06-25,246.8000030517578,235.5399932861328,246.6499938964844,239.1199951171875,16645400.0,238.75038146972656,220.74719680786131,241.01143600463868,246.58984649658203,260.1252939860026,258.7893630981445,253.53949279785155
2018-06-26,245.6499938964844,239.91000366210938,243.6999969482422,241.9900054931641,11972100.0,241.615966796875,221.1396706390381,241.02928771972657,246.80237915039064,258.58900655110676,256.7335494995117,249.90911560058595
2018-06-27,246.42999267578125,235.5,243.75,235.72000122070312,11347300.0,235.3556365966797,221.47438514709472,241.05414169311524,246.76896697998046,256.630039469401,254.06967468261718,244.59933471679688
2018-06-28,241.33999633789062,235.00999450683597,235.32000732421875,240.8600006103516,8450300.0,240.4877014160156,221.83172050476074,241.32796493530273,246.86154541015625,255.16297810872396,251.468701171875,241.35435791015624
2018-06-29,244.0,236.8500061035156,243.4900054931641,236.8999938964844,9807500.0,236.5338134765625,222.1654997253418,241.44377990722657,247.02132934570312,253.47359415690104,248.6370819091797,238.54869995117187
2018-07-02,242.38999938964844,233.25999450683597,234.08999633789062,242.2400054931641,8939300.0,241.86557006835938,222.5307707977295,241.58080200195312,247.29433349609374,252.25015462239583,246.355615234375,239.17173767089844
2018-07-03,243.8800048828125,236.5,243.63999938964844,236.83999633789062,5568300.0,236.47390747070312,222.81571968078615,241.77639373779297,247.55589569091796,250.53680826822918,244.026220703125,238.14332580566406
2018-07-05,242.92999267578125,237.5,239.07000732421875,242.72999572753903,7655400.0,242.35479736328125,223.09300216674805,241.88559951782227,247.98855987548828,249.22750244140624,242.0712463378906,239.54315795898438
2018-07-06,247.6699981689453,240.8800048828125,241.7400054931641,247.3300018310547,7408800.0,246.94769287109372,223.3942456817627,242.0811215209961,248.60368560791017,247.92418619791667,241.09475708007812,240.83515625
2018-07-09,250.72000122070312,246.07000732421875,250.3300018310547,249.25,7597000.0,248.8647308349609,223.71259826660156,242.24994171142578,249.08632232666017,246.858501180013,240.92501983642578,243.30133972167968
2018-07-10,254.13999938964844,248.1199951171875,249.75,253.25,9000400.0,252.85855102539062,224.07623161315917,242.3710447692871,249.62668334960938,246.0703887939453,242.3358367919922,245.49993591308595
2018-07-11,250.8999938964844,247.1000061035156,249.5,247.52999877929688,9187700.0,247.1473846435547,224.42007858276367,242.38437774658203,250.08135955810548,245.2290242513021,242.88897857666015,247.63463134765624
2018-07-12,253.1699981689453,248.9600067138672,249.3600006103516,251.22999572753903,8637700.0,250.84165954589844,224.82225784301758,242.46117935180663,250.5652178955078,244.491498819987,244.43758087158204,249.33200378417968
2018-07-13,251.97999572753903,247.6199951171875,251.97999572753903,249.32000732421875,6174700.0,248.93463134765625,225.21011863708497,242.46665634155272,251.02749969482423,243.97296854654948,245.2822738647461,249.7293914794922
2018-07-16,250.33999633789062,247.6999969482422,248.1999969482422,248.1999969482422,4925900.0,247.81634521484372,225.57360359191895,242.53643997192384,251.33410461425783,243.7899180094401,246.41052703857423,249.51971435546875
2018-07-17,254.3000030517578,245.17999267578125,246.2100067138672,253.69000244140625,9053400.0,253.29786682128903,225.9647452545166,242.6531559753418,251.62920288085937,244.75975036621094,247.5537567138672,249.60757751464843
2018-07-18,253.9499969482422,249.63999938964844,253.38999938964844,251.6999969482422,6941000.0,251.3109436035156,226.33055603027344,242.71228439331054,251.69257873535156,245.4060821533203,249.03746032714844,250.44028930664064
2018-07-19,253.38999938964844,250.3300018310547,250.94000244140625,252.02999877929688,5893800.0,251.6404266357422,226.69686820983887,242.76822174072265,251.72821868896483,246.49173482259116,249.96602325439454,250.60004272460938
2018-07-20,253.5,250.4499969482422,251.92999267578125,250.88999938964844,5558800.0,250.502197265625,227.05564567565918,242.8179655456543,251.63372680664062,247.15936787923178,250.32147369384765,250.91355590820314
2018-07-23,249.88999938964844,243.27999877929688,249.82000732421875,249.41000366210938,7539600.0,249.0244903564453,227.39956069946288,242.89344451904296,251.42286834716796,247.99207967122396,250.3374496459961,251.15518493652343
2018-07-24,254.8500061035156,248.0,251.3500061035156,248.7100067138672,8865500.0,248.32557678222656,227.74047927856446,243.0596224975586,251.3097900390625,248.42274678548176,249.8841522216797,250.16072692871094
2018-07-25,252.3800048828125,246.75,249.08999633789062,251.8699951171875,7977800.0,251.48068237304688,228.094532623291,243.21414520263673,251.24324951171874,249.423198445638,250.3174819946289,250.19467468261718
2018-07-26,256.32998657226557,250.3800048828125,251.05999755859372,254.83999633789062,8128100.0,254.4460906982422,228.44303405761718,243.40720275878905,251.4315933227539,250.22928466796876,250.67792510986328,250.75580749511718
2018-07-27,256.60000610351557,249.83999633789062,256.32000732421875,252.0200042724609,7385500.0,251.6304626464844,228.75981887817383,243.50714462280274,251.55464416503906,250.54146931966145,250.9475082397461,250.98146057128906
2018-07-30,252.8300018310547,242.72000122070312,252.58999633789062,244.1300048828125,8508500.0,243.75265502929688,229.0271996307373,243.53150161743164,251.48621215820313,250.2006642659505,250.5411392211914,249.92709350585938
2018-07-31,247.8800048828125,242.13999938964844,243.7100067138672,244.8600006103516,7099700.0,244.4815216064453,229.29777618408204,243.5697331237793,251.46768096923827,249.64219563802084,249.65950469970704,249.1582824707031
2018-08-01,248.3600006103516,243.88999938964844,246.1300048828125,246.47000122070312,7088900.0,246.08901977539062,229.5586521911621,243.58262924194335,251.5152261352539,249.57163798014324,249.13731231689454,248.07994995117187
2018-08-02,250.77999877929688,241.2100067138672,243.58999633789062,250.6199951171875,6741700.0,250.23260498046875,229.82360412597657,243.5927571105957,251.6763766479492,249.53103434244792,248.99653015136718,247.23725280761718
2018-08-03,253.05999755859372,250.92999267578125,251.6100006103516,252.1000061035156,5357200.0,251.7103271484375,230.09684158325194,243.63811782836913,251.76743591308593,249.71608072916666,249.11734313964843,247.25322570800782
2018-08-06,254.1699981689453,249.7100067138672,251.58999633789062,254.02999877929688,5187700.0,253.6373443603516,230.38056114196777,243.69247085571288,251.8940399169922,250.1041473388672,249.57862854003906,249.23016357421875
